model_id,model_name,maker,release_date,created_at,last_modified,params_b,license,provider,api_model_id,api_model_id_raw,model_family,status,access,modality,context_window,notes,source_snapshot,model_origin,model_type_primary
google_deepmind:google/vaultgemma-1b,vaultgemma-1b,Google DeepMind,2025/9/5,2025-09-05 18:27:46+00:00,2025-09-12 15:14:03+00:00,,,google_deepmind,google/vaultgemma-1b,google/vaultgemma-1b,gemma_1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
google_deepmind:google/functiongemma-270m-it,functiongemma-270m-it,Google DeepMind,2025/10/8,2025-10-08 17:33:31+00:00,2026-01-14 09:33:54+00:00,,,google_deepmind,google/functiongemma-270m-it,google/functiongemma-270m-it,gemma_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
google_deepmind:google/medgemma-1.5-4b-it,medgemma-1.5-4b-it,Google DeepMind,2026/1/7,2026-01-07 23:07:01+00:00,2026-01-23 21:46:36+00:00,,,google_deepmind,google/medgemma-1.5-4b-it,google/medgemma-1.5-4b-it,gemma_1,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
google_deepmind:google/translategemma-4b-it,translategemma-4b-it,Google DeepMind,2026/1/12,2026-01-12 16:11:41+00:00,2026-01-28 17:28:43+00:00,,,google_deepmind,google/translategemma-4b-it,google/translategemma-4b-it,gemma_1,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
google_deepmind:google/translategemma-12b-it,translategemma-12b-it,Google DeepMind,2026/1/12,2026-01-12 16:11:57+00:00,2026-01-28 17:27:49+00:00,,,google_deepmind,google/translategemma-12b-it,google/translategemma-12b-it,gemma_1,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
google_deepmind:google/translategemma-27b-it,translategemma-27b-it,Google DeepMind,2026/1/12,2026-01-12 16:12:41+00:00,2026-01-28 17:26:56+00:00,,,google_deepmind,google/translategemma-27b-it,google/translategemma-27b-it,gemma_2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-125m,opt-125m,Meta/Facebook,2022/5/11,2022-05-11 08:25:17+00:00,2023-09-15 13:10:03+00:00,,,meta_facebook,facebook/opt-125m,facebook/opt-125m,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-350m,opt-350m,Meta/Facebook,2022/5/11,2022-05-11 08:25:39+00:00,2023-09-15 13:09:50+00:00,,,meta_facebook,facebook/opt-350m,facebook/opt-350m,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-1.3b,opt-1.3b,Meta/Facebook,2022/5/11,2022-05-11 08:26:00+00:00,2023-09-15 13:09:33+00:00,,,meta_facebook,facebook/opt-1.3b,facebook/opt-1.3b,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-2.7b,opt-2.7b,Meta/Facebook,2022/5/11,2022-05-11 08:26:30+00:00,2023-09-15 13:04:38+00:00,,,meta_facebook,facebook/opt-2.7b,facebook/opt-2.7b,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-6.7b,opt-6.7b,Meta/Facebook,2022/5/11,2022-05-11 08:26:52+00:00,2023-01-24 17:10:29+00:00,,,meta_facebook,facebook/opt-6.7b,facebook/opt-6.7b,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-13b,opt-13b,Meta/Facebook,2022/5/11,2022-05-11 08:27:07+00:00,2023-01-24 17:10:32+00:00,,,meta_facebook,facebook/opt-13b,facebook/opt-13b,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-30b,opt-30b,Meta/Facebook,2022/5/11,2022-05-11 08:27:14+00:00,2023-01-24 17:10:35+00:00,,,meta_facebook,facebook/opt-30b,facebook/opt-30b,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-66b,opt-66b,Meta/Facebook,2022/6/23,2022-06-23 21:51:55+00:00,2023-01-24 17:12:06+00:00,,,meta_facebook,facebook/opt-66b,facebook/opt-66b,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/opt-iml-1.3b,opt-iml-1.3b,Meta/Facebook,2023/1/26,2023-01-26 00:08:49+00:00,2023-01-26 01:35:09+00:00,,,meta_facebook,facebook/opt-iml-1.3b,facebook/opt-iml-1.3b,opt,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-2-70b-hf,Llama-2-70b-hf,Meta/Facebook,2023/7/11,2023-07-11 08:56:34+00:00,2024-04-17 08:40:41+00:00,,,meta_facebook,meta-llama/Llama-2-70b-hf,meta-llama/Llama-2-70b-hf,llama_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-2-13b-chat-hf,Llama-2-13b-chat-hf,Meta/Facebook,2023/7/13,2023-07-13 15:11:20+00:00,2024-04-17 08:40:58+00:00,,,meta_facebook,meta-llama/Llama-2-13b-chat-hf,meta-llama/Llama-2-13b-chat-hf,llama_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-2-13b-hf,Llama-2-13b-hf,Meta/Facebook,2023/7/13,2023-07-13 15:49:56+00:00,2024-04-17 08:40:32+00:00,,,meta_facebook,meta-llama/Llama-2-13b-hf,meta-llama/Llama-2-13b-hf,llama_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-2-7b-hf,Llama-2-7b-hf,Meta/Facebook,2023/7/13,2023-07-13 16:16:13+00:00,2024-04-17 08:40:16+00:00,,,meta_facebook,meta-llama/Llama-2-7b-hf,meta-llama/Llama-2-7b-hf,llama_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-2-7b-chat-hf,Llama-2-7b-chat-hf,Meta/Facebook,2023/7/13,2023-07-13 16:45:23+00:00,2024-04-17 08:40:48+00:00,,,meta_facebook,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,llama_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-2-70b-chat-hf,Llama-2-70b-chat-hf,Meta/Facebook,2023/7/14,2023-07-14 18:02:07+00:00,2024-04-17 08:41:06+00:00,,,meta_facebook,meta-llama/Llama-2-70b-chat-hf,meta-llama/Llama-2-70b-chat-hf,llama_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/CodeLlama-7b-Instruct-hf,CodeLlama-7b-Instruct-hf,Meta/Facebook,2024/3/13,2024-03-13 19:44:23+00:00,2024-03-14 18:40:59+00:00,,,meta_facebook,meta-llama/CodeLlama-7b-Instruct-hf,meta-llama/CodeLlama-7b-Instruct-hf,llama_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/CodeLlama-13b-Instruct-hf,CodeLlama-13b-Instruct-hf,Meta/Facebook,2024/3/13,2024-03-13 20:12:04+00:00,2024-03-14 18:41:05+00:00,,,meta_facebook,meta-llama/CodeLlama-13b-Instruct-hf,meta-llama/CodeLlama-13b-Instruct-hf,llama_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Meta-Llama-3-70B,Meta-Llama-3-70B,Meta/Facebook,2024/4/17,2024-04-17 09:25:54+00:00,2024-09-27 15:52:49+00:00,,,meta_facebook,meta-llama/Meta-Llama-3-70B,meta-llama/Meta-Llama-3-70B,llama_3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Meta-Llama-3-70B-Instruct,Meta-Llama-3-70B-Instruct,Meta/Facebook,2024/4/17,2024-04-17 09:34:54+00:00,2025-06-18 23:49:26+00:00,,,meta_facebook,meta-llama/Meta-Llama-3-70B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,llama_3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta/Facebook,2024/4/17,2024-04-17 09:35:12+00:00,2025-06-18 23:49:51+00:00,,,meta_facebook,meta-llama/Meta-Llama-3-8B-Instruct,meta-llama/Meta-Llama-3-8B-Instruct,llama_3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Meta-Llama-3-8B,Meta-Llama-3-8B,Meta/Facebook,2024/4/17,2024-04-17 09:35:16+00:00,2024-09-27 15:52:33+00:00,,,meta_facebook,meta-llama/Meta-Llama-3-8B,meta-llama/Meta-Llama-3-8B,llama_3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.1-8B,Llama-3.1-8B,Meta/Facebook,2024/7/14,2024-07-14 22:20:15+00:00,2024-10-16 22:00:37+00:00,,,meta_facebook,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B,llama_3_1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.1-70B,Llama-3.1-70B,Meta/Facebook,2024/7/14,2024-07-14 22:23:12+00:00,2024-09-25 17:01:13+00:00,,,meta_facebook,meta-llama/Llama-3.1-70B,meta-llama/Llama-3.1-70B,llama_3_1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.1-405B,Llama-3.1-405B,Meta/Facebook,2024/7/16,2024-07-16 01:29:54+00:00,2024-09-25 17:01:49+00:00,,,meta_facebook,meta-llama/Llama-3.1-405B,meta-llama/Llama-3.1-405B,llama_3_1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Meta/Facebook,2024/7/16,2024-07-16 16:07:46+00:00,2024-12-15 01:55:33+00:00,,,meta_facebook,meta-llama/Llama-3.1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,llama_3_1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.1-405B-Instruct,Llama-3.1-405B-Instruct,Meta/Facebook,2024/7/16,2024-07-16 18:24:44+00:00,2024-09-25 17:02:11+00:00,,,meta_facebook,meta-llama/Llama-3.1-405B-Instruct,meta-llama/Llama-3.1-405B-Instruct,llama_3_1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Meta/Facebook,2024/7/18,2024-07-18 08:56:00+00:00,2024-09-25 17:00:57+00:00,,,meta_facebook,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,llama_3_1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-1B,Llama-3.2-1B,Meta/Facebook,2024/9/18,2024-09-18 15:03:14+00:00,2024-10-24 15:08:03+00:00,,,meta_facebook,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,llama_3_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct,Meta/Facebook,2024/9/18,2024-09-18 15:12:47+00:00,2024-10-24 15:07:51+00:00,,,meta_facebook,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,llama_3_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct,Meta/Facebook,2024/9/18,2024-09-18 15:19:20+00:00,2024-10-24 15:07:29+00:00,,,meta_facebook,meta-llama/Llama-3.2-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,llama_3_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-3B,Llama-3.2-3B,Meta/Facebook,2024/9/18,2024-09-18 15:23:48+00:00,2024-10-24 15:07:40+00:00,,,meta_facebook,meta-llama/Llama-3.2-3B,meta-llama/Llama-3.2-3B,llama_3_2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-11B-Vision,Llama-3.2-11B-Vision,Meta/Facebook,2024/9/18,2024-09-18 16:46:21+00:00,2024-09-27 00:19:41+00:00,,,meta_facebook,meta-llama/Llama-3.2-11B-Vision,meta-llama/Llama-3.2-11B-Vision,llama_3_2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-11B-Vision-Instruct,Llama-3.2-11B-Vision-Instruct,Meta/Facebook,2024/9/18,2024-09-18 16:47:28+00:00,2024-12-04 01:35:48+00:00,,,meta_facebook,meta-llama/Llama-3.2-11B-Vision-Instruct,meta-llama/Llama-3.2-11B-Vision-Instruct,llama_3_2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-90B-Vision,Llama-3.2-90B-Vision,Meta/Facebook,2024/9/19,2024-09-19 11:32:34+00:00,2024-09-27 00:20:47+00:00,,,meta_facebook,meta-llama/Llama-3.2-90B-Vision,meta-llama/Llama-3.2-90B-Vision,llama_3_2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.2-90B-Vision-Instruct,Llama-3.2-90B-Vision-Instruct,Meta/Facebook,2024/9/19,2024-09-19 16:03:11+00:00,2025-03-04 17:28:46+00:00,,,meta_facebook,meta-llama/Llama-3.2-90B-Vision-Instruct,meta-llama/Llama-3.2-90B-Vision-Instruct,llama_3_2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:facebook/layerskip-llama3.2-1B,layerskip-llama3.2-1B,Meta/Facebook,2024/10/17,2024-10-17 10:05:32+00:00,2024-10-26 03:49:08+00:00,,,meta_facebook,facebook/layerskip-llama3.2-1B,facebook/layerskip-llama3.2-1B,llama_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-3.3-70B-Instruct,Llama-3.3-70B-Instruct,Meta/Facebook,2024/11/26,2024-11-26 16:08:47+00:00,2024-12-21 18:28:01+00:00,,,meta_facebook,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,llama_3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-4-Maverick-17B-128E-Instruct,Llama-4-Maverick-17B-128E-Instruct,Meta/Facebook,2025/4/1,2025-04-01 22:17:20+00:00,2025-05-22 23:46:12+00:00,,,meta_facebook,meta-llama/Llama-4-Maverick-17B-128E-Instruct,meta-llama/Llama-4-Maverick-17B-128E-Instruct,llama_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-4-Scout-17B-16E-Instruct,Llama-4-Scout-17B-16E-Instruct,Meta/Facebook,2025/4/2,2025-04-02 13:34:17+00:00,2025-05-22 23:44:50+00:00,,,meta_facebook,meta-llama/Llama-4-Scout-17B-16E-Instruct,meta-llama/Llama-4-Scout-17B-16E-Instruct,llama_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-4-Scout-17B-16E,Llama-4-Scout-17B-16E,Meta/Facebook,2025/4/2,2025-04-02 17:03:27+00:00,2025-04-09 10:41:20+00:00,,,meta_facebook,meta-llama/Llama-4-Scout-17B-16E,meta-llama/Llama-4-Scout-17B-16E,llama_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
meta_facebook:meta-llama/Llama-4-Maverick-17B-128E,Llama-4-Maverick-17B-128E,Meta/Facebook,2025/4/2,2025-04-02 17:35:27+00:00,2025-04-09 10:41:47+00:00,,,meta_facebook,meta-llama/Llama-4-Maverick-17B-128E,meta-llama/Llama-4-Maverick-17B-128E,llama_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
minimax:MiniMaxAI/MiniMax-VL-01,MiniMax-VL-01,MiniMax,2025/1/12,2025-01-12 15:02:13+00:00,2025-07-03 05:11:03+00:00,,,minimax,MiniMaxAI/MiniMax-VL-01,MiniMaxAI/MiniMax-VL-01,minimax_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
minimax:MiniMaxAI/MiniMax-Text-01-hf,MiniMax-Text-01-hf,MiniMax,2025/6/3,2025-06-03 09:38:42+00:00,2025-07-09 07:38:12+00:00,,,minimax,MiniMaxAI/MiniMax-Text-01-hf,MiniMaxAI/MiniMax-Text-01-hf,minimax_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
minimax:MiniMaxAI/MiniMax-M1-40k,MiniMax-M1-40k,MiniMax,2025/6/5,2025-06-05 08:42:49+00:00,2025-07-07 07:50:30+00:00,,,minimax,MiniMaxAI/MiniMax-M1-40k,MiniMaxAI/MiniMax-M1-40k,minimax_m1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
minimax:MiniMaxAI/MiniMax-M1-80k,MiniMax-M1-80k,MiniMax,2025/6/13,2025-06-13 08:21:14+00:00,2025-07-07 07:51:42+00:00,,,minimax,MiniMaxAI/MiniMax-M1-80k,MiniMaxAI/MiniMax-M1-80k,minimax_m1,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
minimax:MiniMaxAI/MiniMax-M2,MiniMax-M2,MiniMax,2025/10/22,2025-10-22 13:45:10+00:00,2025-12-23 08:37:43+00:00,,,minimax,MiniMaxAI/MiniMax-M2,MiniMaxAI/MiniMax-M2,minimax_m2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
minimax:MiniMaxAI/MiniMax-M2.1,MiniMax-M2.1,MiniMax,2025/12/20,2025-12-20 05:45:05+00:00,2026-02-13 09:24:21+00:00,,,minimax,MiniMaxAI/MiniMax-M2.1,MiniMaxAI/MiniMax-M2.1,minimax_m2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
minimax:MiniMaxAI/MiniMax-M2.5,MiniMax-M2.5,MiniMax,2026/2/12,2026-02-12 06:05:24+00:00,2026-02-16 08:34:03+00:00,,,minimax,MiniMaxAI/MiniMax-M2.5,MiniMaxAI/MiniMax-M2.5,minimax_m2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-7B-v0.1,Mistral-7B-v0.1,Mistral,2023/9/20,2023-09-20 13:03:50+00:00,2025-07-24 16:44:02+00:00,,,mistral,mistralai/Mistral-7B-v0.1,mistralai/Mistral-7B-v0.1,mistral,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-7B-Instruct-v0.1,Mistral-7B-Instruct-v0.1,Mistral,2023/9/27,2023-09-27 14:31:52+00:00,2025-07-24 16:44:46+00:00,,,mistral,mistralai/Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-Instruct-v0.1,mistral,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mixtral-8x7B-v0.1,Mixtral-8x7B-v0.1,Mistral,2023/12/1,2023-12-01 09:42:00+00:00,2025-07-24 16:40:21+00:00,,,mistral,mistralai/Mixtral-8x7B-v0.1,mistralai/Mixtral-8x7B-v0.1,mixtral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mixtral-8x7B-Instruct-v0.1,Mixtral-8x7B-Instruct-v0.1,Mistral,2023/12/10,2023-12-10 18:47:12+00:00,2025-07-24 16:41:06+00:00,,,mistral,mistralai/Mixtral-8x7B-Instruct-v0.1,mistralai/Mixtral-8x7B-Instruct-v0.1,mixtral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-7B-Instruct-v0.2,Mistral-7B-Instruct-v0.2,Mistral,2023/12/11,2023-12-11 13:18:44+00:00,2025-07-24 16:57:21+00:00,,,mistral,mistralai/Mistral-7B-Instruct-v0.2,mistralai/Mistral-7B-Instruct-v0.2,mistral,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mixtral-8x22B-v0.1,Mixtral-8x22B-v0.1,Mistral,2024/4/16,2024-04-16 18:58:08+00:00,2025-07-24 16:41:30+00:00,,,mistral,mistralai/Mixtral-8x22B-v0.1,mistralai/Mixtral-8x22B-v0.1,mixtral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mixtral-8x22B-Instruct-v0.1,Mixtral-8x22B-Instruct-v0.1,Mistral,2024/4/16,2024-04-16 20:08:01+00:00,2025-07-24 16:41:56+00:00,,,mistral,mistralai/Mixtral-8x22B-Instruct-v0.1,mistralai/Mixtral-8x22B-Instruct-v0.1,mixtral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-7B-v0.3,Mistral-7B-v0.3,Mistral,2024/5/22,2024-05-22 09:56:38+00:00,2025-07-24 16:42:40+00:00,,,mistral,mistralai/Mistral-7B-v0.3,mistralai/Mistral-7B-v0.3,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-7B-Instruct-v0.3,Mistral-7B-Instruct-v0.3,Mistral,2024/5/22,2024-05-22 09:57:04+00:00,2025-12-03 12:13:48+00:00,,,mistral,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Codestral-22B-v0.1,Codestral-22B-v0.1,Mistral,2024/5/29,2024-05-29 11:28:50+00:00,2025-07-24 16:43:37+00:00,,,mistral,mistralai/Codestral-22B-v0.1,mistralai/Codestral-22B-v0.1,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mathstral-7B-v0.1,Mathstral-7B-v0.1,Mistral,2024/7/16,2024-07-16 10:10:35+00:00,2025-07-23 12:11:22+00:00,,,mistral,mistralai/Mathstral-7B-v0.1,mistralai/Mathstral-7B-v0.1,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mamba-Codestral-7B-v0.1,Mamba-Codestral-7B-v0.1,Mistral,2024/7/16,2024-07-16 10:10:56+00:00,2025-07-24 16:47:01+00:00,,,mistral,mistralai/Mamba-Codestral-7B-v0.1,mistralai/Mamba-Codestral-7B-v0.1,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Nemo-Instruct-2407,Mistral-Nemo-Instruct-2407,Mistral,2024/7/17,2024-07-17 17:26:49+00:00,2025-07-28 17:16:02+00:00,,,mistral,mistralai/Mistral-Nemo-Instruct-2407,mistralai/Mistral-Nemo-Instruct-2407,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Nemo-Base-2407,Mistral-Nemo-Base-2407,Mistral,2024/7/18,2024-07-18 10:26:55+00:00,2025-07-28 17:17:25+00:00,,,mistral,mistralai/Mistral-Nemo-Base-2407,mistralai/Mistral-Nemo-Base-2407,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Large-Instruct-2407,Mistral-Large-Instruct-2407,Mistral,2024/7/24,2024-07-24 11:27:22+00:00,2025-07-28 17:16:38+00:00,,,mistral,mistralai/Mistral-Large-Instruct-2407,mistralai/Mistral-Large-Instruct-2407,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Pixtral-12B-2409,Pixtral-12B-2409,Mistral,2024/9/11,2024-09-11 18:11:16+00:00,2025-07-28 17:18:01+00:00,,,mistral,mistralai/Pixtral-12B-2409,mistralai/Pixtral-12B-2409,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
